Kernel Name,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Average
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,199139.2857,197876.0,198783.8571,198345.5714,198227.7143,198244.8571,197771.0,198617.0,198175.1429,198372.7143,198355.31428
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4670.714286,4710.142857,4658.714286,4644.857143,4748.714286,4656.0,4727.571429,4665.714286,4735.571429,4675.714286,4689.3714288
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,198501.4286,198895.5714,198389.5714,197587.0,198189.5714,198835.2857,198455.7143,198278.1429,198352.0,198089.7143,198357.4
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4297.142857,4305.714286,4154.428571,4152.571429,4152.857143,4140.285714,4155.428571,4143.714286,4117.142857,4109.285714,4172.8571428
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,189384.1429,189374.5714,189444.7143,189329.5714,190217.8571,189674.2857,189512.7143,189234.4286,189701.7143,189305.8571,189517.98571
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4128.142857,4109.857143,4116.857143,4121.571429,4124.714286,4227.857143,4156.285714,4157.857143,4121.285714,4099.428571,4136.3857143000005
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7910.428571,7778.0,7765.857143,7744.0,7739.714286,7740.428571,7735.428571,7783.714286,7684.571429,7705.0,7758.7142857
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4706.142857,4660.714286,4664.0,4625.857143,4640.571429,4567.428571,4603.285714,4636.285714,4569.428571,4572.428571,4624.6142856
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",9015.571429,9110.857143,9030.0,9026.428571,9059.0,9036.857143,9049.714286,9132.857143,9022.714286,9081.285714,9056.528571499999
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4537.142857,4629.0,4618.714286,4548.285714,4590.714286,4496.714286,4505.571429,4542.571429,4569.142857,4554.0,4559.1857144
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4593.142857,4656.285714,4816.857143,4612.571429,4677.285714,4605.857143,4579.428571,4583.714286,4611.857143,4606.857143,4634.3857143000005
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6054.857143,6117.571429,6118.428571,6047.714286,6053.142857,5999.714286,6048.428571,6089.428571,5989.571429,5991.142857,6051.0
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7746.857143,7749.142857,7742.285714,7725.571429,7784.285714,7656.142857,7759.714286,7878.142857,7626.857143,7745.0,7741.4
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4484.428571,4530.571429,4495.285714,4473.857143,4505.857143,4489.142857,4514.571429,4514.142857,4502.285714,4488.0,4499.8142857
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,77556.57143,77806.71429,77352.0,77709.42857,77572.42857,77750.85714,77988.0,77617.42857,77745.42857,77912.85714,77701.171428
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,77667.85714,77802.85714,77165.28571,77619.14286,77306.14286,77241.57143,77070.57143,77544.42857,77491.71429,77634.0,77454.357143
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,78721.28571,78421.14286,78534.71429,78273.42857,78186.14286,78110.71429,78169.85714,78551.57143,78293.85714,78256.42857,78351.914286
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7664.714286,7709.571429,7693.714286,7682.857143,7667.428571,7616.285714,7675.571429,7690.142857,7596.142857,7605.714286,7660.2142858
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7889.0,7805.714286,7795.714286,7808.714286,7771.428571,7780.428571,7801.714286,7781.857143,7733.285714,7751.0,7791.8857143000005
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",5613.285714,5476.0,5535.142857,5580.714286,5493.428571,5488.428571,5556.0,5508.428571,5521.857143,5512.857143,5528.614285600001
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",5535.428571,5520.857143,5521.0,5582.857143,5548.857143,5523.142857,5518.285714,5525.142857,5514.714286,5540.285714,5533.0571428
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7800.428571,7886.428571,7850.714286,7797.285714,7834.428571,7792.571429,7801.142857,7831.0,7803.142857,7759.571429,7815.6714285
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7829.285714,7828.714286,7878.714286,7825.285714,7784.857143,7774.0,7805.0,7885.857143,7724.285714,7743.0,7807.9
"void gemv2T_kernel_val<int, int, __half, __half, __half, float, (int)128, (int)16, (int)2, (int)2, (bool)0, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13, T6, T6)",6401.0,6373.142857,6413.142857,6464.714286,6352.0,6419.428571,6382.0,6554.571429,6476.428571,6494.142857,6433.0571428
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4196.428571,4116.142857,4183.285714,4115.285714,4124.857143,4131.857143,4182.714286,4226.142857,4110.428571,4190.0,4157.7142856
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7788.428571,7828.0,7775.714286,7738.857143,7771.714286,7735.428571,7804.285714,7747.142857,7704.142857,7762.571429,7765.6285714000005
"void <unnamed>::softmax_warp_forward<float, float, float, (int)6, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",4924.142857,4937.428571,4938.714286,4939.428571,5041.428571,5051.571429,4897.428571,4941.714286,4943.0,4928.571429,4954.3428571
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7933.428571,7864.142857,7833.428571,7853.714286,7834.0,7784.142857,7853.714286,7875.142857,7793.857143,7808.285714,7843.3857142
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)6, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)",6442.285714,6542.571429,6481.428571,6435.428571,6389.714286,6465.428571,6672.142857,6675.571429,6643.285714,6532.857143,6528.0714285
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,77269.85714,77194.42857,77168.71429,77361.71429,77245.85714,77386.85714,77359.42857,77231.14286,76909.14286,77292.85714,77242.0
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4137.0,4114.714286,4135.714286,4149.857143,4141.0,4140.571429,4160.142857,4171.714286,4150.714286,4140.0,4144.1428573
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7739.571429,7782.428571,7741.285714,7778.857143,7756.714286,7714.0,7851.714286,7929.142857,7676.0,7717.0,7768.6714286
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4601.428571,4622.142857,4684.571429,4586.714286,4684.428571,4588.571429,4598.142857,4607.0,4564.857143,4540.428571,4607.8285714
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",9031.428571,9102.714286,9097.142857,9089.142857,9087.428571,9032.714286,9045.428571,9040.428571,9068.285714,9070.0,9066.4714284
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4956.428571,5044.0,4990.714286,4975.571429,4935.142857,4920.714286,4976.428571,4949.571429,4960.714286,4954.285714,4966.3571429
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5067.857143,5159.428571,5132.571429,5114.142857,5120.428571,5050.142857,5057.714286,5098.0,5042.571429,5262.428571,5110.5285714
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6057.714286,6008.857143,6017.0,5999.571429,5994.571429,5960.285714,6027.571429,6034.714286,6231.857143,5970.0,6030.2142859
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7833.714286,7824.142857,7825.0,7820.142857,7784.571429,7719.428571,7800.714286,7790.857143,7820.142857,7724.571429,7794.3285715
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4171.0,4152.285714,4290.714286,4195.857143,4217.428571,4210.714286,4185.714286,4211.571429,4191.285714,4202.0,4202.8571429
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,200109.1429,198440.4286,199313.2857,199093.4286,199013.2857,199473.0,199428.1429,199259.1429,199762.1429,199608.0,199350.00002
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4975.142857,4943.714286,4932.142857,4982.714286,4980.142857,4980.428571,5040.571429,5017.142857,4967.142857,4988.714286,4980.7857143
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,199007.7143,198169.1429,198856.2857,198547.1429,198846.1429,198732.7143,199037.5714,198899.5714,198943.2857,199009.0,198804.85715
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4173.285714,4119.428571,4138.714286,4162.571429,4139.0,4139.0,4168.857143,4184.142857,4162.428571,4129.857143,4151.7285714
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,190035.4286,189382.1429,189900.2857,189698.7143,189802.1429,189782.7143,189793.0,189683.4286,189507.4286,190060.4286,189764.57145000002
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4293.714286,4118.857143,4134.428571,4211.571429,4126.714286,4199.428571,4181.142857,4231.857143,4197.714286,4151.142857,4184.6571429000005
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7820.571429,7724.0,7739.0,7711.857143,7723.285714,7835.857143,7686.571429,7751.571429,7665.428571,7727.0,7738.5142858
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4810.428571,4665.857143,4668.142857,4638.714286,4621.714286,4577.571429,4591.285714,4656.285714,4567.571429,4586.714286,4638.4285715
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",9045.714286,9097.428571,9190.428571,9000.571429,9006.0,9036.428571,9063.571429,9217.857143,8989.714286,8955.428571,9060.3142857
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4999.714286,4993.142857,5003.0,4975.428571,5002.285714,4948.428571,5002.428571,5001.0,4946.857143,4944.714286,4981.6999999
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4997.285714,4991.428571,5025.428571,5011.857143,5042.714286,4963.571429,5087.0,5071.857143,4962.714286,4964.428571,5011.8285714
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6112.428571,6062.0,6044.285714,6074.714286,5910.857143,6026.571429,6029.857143,6095.0,6039.714286,5985.428571,6038.0857143
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7897.0,7848.0,7820.142857,7836.857143,7849.428571,7803.714286,7803.142857,7842.857143,7924.142857,7814.0,7843.9285714
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4159.285714,4229.857143,4132.142857,4154.571429,4212.142857,4108.0,4126.285714,4139.714286,4127.428571,4135.714286,4152.5142857
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,77272.28571,77390.14286,76992.0,77121.42857,77045.28571,77432.28571,77400.14286,77245.85714,77236.42857,77149.57143,77228.542856
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,77155.57143,77081.57143,77198.57143,77174.71429,77152.85714,77131.85714,76894.71429,77147.0,77070.14286,77190.57143,77119.757144
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,77746.42857,77605.57143,77707.71429,78246.42857,77935.0,77533.14286,77625.42857,77870.28571,77801.28571,77776.28571,77784.757142
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7760.571429,7748.857143,7783.571429,7811.142857,7771.714286,7766.428571,7733.571429,7797.714286,7701.142857,7675.857143,7755.057143
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7732.857143,7741.428571,7694.142857,7677.0,7648.857143,7625.0,7674.571429,7731.428571,7605.857143,7646.428571,7677.7571428
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",5522.714286,5495.0,5505.571429,5585.714286,5454.428571,5478.857143,5589.571429,5505.0,5600.857143,5470.0,5520.7714287
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",5537.0,5594.285714,5586.428571,5881.428571,5665.142857,5560.571429,5604.142857,5573.714286,5537.0,5733.714286,5627.3428571
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7891.428571,7880.714286,7890.428571,7923.714286,7931.142857,7865.0,8032.142857,7874.857143,7984.571429,7866.285714,7914.0285714
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7922.0,7947.285714,7900.428571,7951.714286,8010.0,7923.285714,7920.0,7935.285714,7813.571429,7905.0,7922.8571428
"void gemv2T_kernel_val<int, int, __half, __half, __half, float, (int)128, (int)16, (int)2, (int)2, (bool)0, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13, T6, T6)",6459.571429,6398.714286,6487.857143,6491.571429,6494.0,6429.0,6489.0,6530.0,6468.428571,6541.714286,6478.9857144
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4571.428571,4418.857143,4468.857143,4473.714286,4456.857143,4509.714286,4527.142857,4528.714286,4546.285714,4461.285714,4496.2857143
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7848.714286,7871.285714,7845.0,7811.857143,7780.285714,7766.857143,7732.714286,7814.0,7774.142857,7702.142857,7794.7
"void <unnamed>::softmax_warp_forward<float, float, float, (int)6, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",4956.428571,4944.428571,4963.428571,5061.857143,4985.428571,4972.857143,4896.571429,5067.0,5005.142857,4973.714286,4982.6857142
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7825.571429,7842.142857,7825.428571,7781.285714,7896.714286,7778.571429,7815.714286,7824.857143,7778.0,7743.857143,7811.2142858
"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)6, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)",6277.428571,6397.857143,6188.0,6302.285714,6314.714286,6254.285714,6429.571429,6405.428571,6233.285714,6538.571429,6334.1428571
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,77285.14286,77444.0,77958.85714,77623.57143,76961.14286,77223.71429,77353.14286,77170.28571,77391.42857,77484.28571,77389.557143
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4136.142857,4098.0,4224.0,4138.0,4137.714286,4107.857143,4133.857143,4162.142857,4118.142857,4147.857143,4140.3714286
